JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR,
2458962.344714629, A.D. 2020-Apr-22 20:16:23.3440, -1.071200389481620E+08, -1.031191083913578E+07,  6.016696047492707E+06,  3.138124439143412E+00, -3.501165041063374E+01, -6.816349275240690E-01,  3.595263758313340E+02,  1.077832959263074E+08,  1.927925367968496E-01,
2458962.594714629, A.D. 2020-Apr-23 02:16:23.3440, -1.070496075896787E+08, -1.106790131409322E+07,  6.001824096465154E+06,  3.383266023511027E+00, -3.498717968042118E+01, -6.953916346369251E-01,  3.595403010243951E+02,  1.077874705941633E+08,  1.937491750074311E-01,
2458962.844714629, A.D. 2020-Apr-23 08:16:23.3440, -1.069738832658704E+08, -1.182334456738227E+07,  5.986655387946827E+06,  3.628211785617280E+00, -3.496098201594933E+01, -7.091123598170537E-01,  3.595542947949429E+02,  1.077916658210325E+08,  1.946961416797413E-01,
2458963.094714629, A.D. 2020-Apr-23 14:16:23.3440, -1.068928703383395E+08, -1.257820331557320E+07,  5.971190706471722E+06,  3.872949520568162E+00, -3.493305913091682E+01, -7.227964252556092E-01,  3.595683564445388E+02,  1.077958813975284E+08,  1.956333923339677E-01,
2458963.344714629, A.D. 2020-Apr-23 20:16:23.3440, -1.068065734321392E+08, -1.333244031319752E+07,  5.955430851190900E+06,  4.117467039794944E+00, -3.490341282652341E+01, -7.364431553354844E-01,  3.595824852715588E+02,  1.078001171133094E+08,  1.965608830140627E-01,
2458963.594714629, A.D. 2020-Apr-24 02:16:23.3440, -1.067149974354134E+08, -1.408601835463607E+07,  5.939376635824772E+06,  4.361752171692775E+00, -3.487204499129351E+01, -7.500518766655038E-01,  3.595966805712305E+02,  1.078043727570900E+08,  1.974785702895197E-01,
2458963.844714629, A.D. 2020-Apr-24 08:16:23.3440, -1.066181474990240E+08, -1.483890027600332E+07,  5.923028888614646E+06,  4.605792762257115E+00, -3.483895760089486E+01, -7.636219181144703E-01,  3.596109416356712E+02,  1.078086481166524E+08,  1.983864112571618E-01,
2458964.094714629, A.D. 2020-Apr-24 14:16:23.3440, -1.065160290361636E+08, -1.559104895702759E+07,  5.906388452273557E+06,  4.849576675718059E+00, -3.480415271795225E+01, -7.771526108449880E-01,  3.596252677539262E+02,  1.078129429788577E+08,  1.992843635428480E-01,
2458964.344714629, A.D. 2020-Apr-24 20:16:23.3440, -1.064086477219545E+08, -1.634242732292737E+07,  5.889456183936352E+06,  5.093091795172457E+00, -3.476763249185672E+01, -7.906432883471073E-01,  3.596396582120072E+02,  1.078172571296575E+08,  2.001723853031814E-01,
2458964.594714629, A.D. 2020-Apr-25 02:16:23.3440, -1.062960094930351E+08, -1.709299834628329E+07,  5.872232955109052E+06,  5.336326023213835E+00, -3.472939915856965E+01, -8.040932864717618E-01,  3.596541122929298E+02,  1.078215903541054E+08,  2.010504352271267E-01,
2458964.844714629, A.D. 2020-Apr-25 08:16:23.3440, -1.061781205471313E+08, -1.784272504890591E+07,  5.854719651617507E+06,  5.579267282560036E+00, -3.468945504042249E+01, -8.175019434640127E-01,  3.596686292767525E+02,  1.078259424363684E+08,  2.019184725376348E-01,
2458965.094714629, A.D. 2020-Apr-25 14:16:23.3440, -1.060549873426153E+08, -1.859157050369909E+07,  5.836917173555311E+06,  5.821903516678574E+00, -3.464780254591148E+01, -8.308685999960908E-01,  3.596832084406153E+02,  1.078303131597384E+08,  2.027764569932062E-01,
2458965.344714629, A.D. 2020-Apr-25 20:16:23.3440, -1.059266165980508E+08, -1.933949783651893E+07,  5.818826435231035E+06,  6.064222690409668E+00, -3.460444416948788E+01, -8.441925992002357E-01,  3.596978490587776E+02,  1.078347023066439E+08,  2.036243488894061E-01,
2458965.594714629, A.D. 2020-Apr-26 02:16:23.3440, -1.057930152917246E+08, -2.008647022802806E+07,  5.800448365114731E+06,  6.306212790586892E+00, -3.455938249134351E+01, -8.574732867013495E-01,  3.597125504026584E+02,  1.078391096586618E+08,  2.044621090603533E-01,
2458965.844714629, A.D. 2020-Apr-26 08:16:23.3440, -1.056541906611646E+08, -2.083245091554525E+07,  5.781783905783733E+06,  6.547861826655422E+00, -3.451262017719161E+01, -8.707100106494003E-01,  3.597273117408733E+02,  1.078435349965287E+08,  2.052896988801646E-01,
2458966.094714629, A.D. 2020-Apr-26 14:16:23.3440, -1.055101502026451E+08, -2.157740319489034E+07,  5.762834013867788E+06,  6.789157831287870E+00, -3.446415997804331E+01, -8.839021217516798E-01,  3.597421323392753E+02,  1.078479781001526E+08,  2.061070802643442E-01,
2458966.344714629, A.D. 2020-Apr-26 20:16:23.3440, -1.053609016706783E+08, -2.232129042222416E+07,  5.743599659993445E+06,  7.030088860997598E+00, -3.441400472997921E+01, -8.970489733047948E-01,  3.597570114609920E+02,  1.078524387486249E+08,  2.069142156711497E-01,
2458966.594714629, A.D. 2020-Apr-27 02:16:23.3440, -1.052064530774926E+08, -2.306407601588355E+07,  5.724081828727800E+06,  7.270642996749564E+00, -3.436215735391686E+01, -9.101499212264930E-01,  3.597719483664664E+02,  1.078569167202321E+08,  2.077110681029162E-01,
2458966.844714629, A.D. 2020-Apr-27 08:16:23.3440, -1.050468126924980E+08, -2.380572345821126E+07,  5.704281518521542E+06,  7.510808344568596E+00, -3.430862085537333E+01, -9.232043240872514E-01,  3.597869423134954E+02,  1.078614117924670E+08,  2.084976011073257E-01,
2458967.094714629, A.D. 2020-Apr-27 14:16:23.3440, -1.048819890417385E+08, -2.454619629738073E+07,  5.684199741651292E+06,  7.750573036145103E+00, -3.425339832422372E+01, -9.362115431416509E-01,  3.598019925572690E+02,  1.078659237420413E+08,  2.092737787786486E-01,
2458967.344714629, A.D. 2020-Apr-27 20:16:23.3440, -1.047119909073306E+08, -2.528545814921555E+07,  5.663837524161305E+06,  7.989925229438158E+00, -3.419649293445483E+01, -9.491709423595509E-01,  3.598170983504098E+02,  1.078704523448971E+08,  2.100395657589472E-01,
2458967.594714629, A.D. 2020-Apr-28 02:16:23.3440, -1.045368273268902E+08, -2.602347269900356E+07,  5.643195905804491E+06,  8.228853109275935E+00, -3.413790794391479E+01, -9.620818884570426E-01,  3.598322589430132E+02,  1.078749973762184E+08,  2.107949272392287E-01,
2458967.844714629, A.D. 2020-Apr-28 08:16:23.3440, -1.043565075929450E+08, -2.676020370330558E+07,  5.622275939982751E+06,  8.467344887953503E+00, -3.407764669405811E+01, -9.749437509271619E-01,  3.598474735826859E+02,  1.078795586104434E+08,  2.115398289605697E-01,
2458968.094714629, A.D. 2020-Apr-28 14:16:23.3440, -1.041710412523353E+08, -2.749561499175842E+07,  5.601078693686672E+06,  8.705388805827834E+00, -3.401571260968648E+01, -9.877559020704307E-01,  3.598627415145862E+02,  1.078841358212764E+08,  2.122742372152043E-01,
2458968.344714629, A.D. 2020-Apr-28 20:16:23.3440, -1.039804381056011E+08, -2.822967046887242E+07,  5.579605247434552E+06,  8.942973131910119E+00, -3.395210919868521E+01, -1.000517717025126E+00,  3.598780619814637E+02,  1.078887287816993E+08,  2.129981188475611E-01,
2458968.594714629, A.D. 2020-Apr-29 02:16:23.3440, -1.037847082063574E+08, -2.896233411582313E+07,  5.557856695210795E+06,  9.180086164455297E+00, -3.388684005175545E+01, -1.013228573797356E+00,  3.598934342236991E+02,  1.078933372639841E+08,  2.137114412552842E-01,
2458968.844714629, A.D. 2020-Apr-29 08:16:23.3440, -1.035838618606552E+08, -2.969356999223720E+07,  5.535834144403620E+06,  9.416716231548765E+00, -3.381990884214220E+01, -1.025887853290905E+00,  3.599088574793442E+02,  1.078979610397043E+08,  2.144141723901898E-01,
2458969.094714629, A.D. 2020-Apr-29 14:16:23.3440, -1.033779096263320E+08, -3.042334223797236E+07,  5.513538715742163E+06,  9.652851691690236E+00, -3.375131932535800E+01, -1.038494939336843E+00,  3.599243309841614E+02,  1.079025998797473E+08,  2.151062807592157E-01,
2458969.344714629, A.D. 2020-Apr-29 20:16:23.3440, -1.031668623123475E+08, -3.115161507489142E+07,  5.490971543232935E+06,  9.888480934374746E+00, -3.368107533890257E+01, -1.051049218722952E+00,  3.599398539716643E+02,  1.079072535543263E+08,  2.157877354253172E-01,
2458969.594714629, A.D. 2020-Apr-30 02:16:23.3440, -1.029507309781087E+08, -3.187835280863003E+07,  5.468133774095634E+06,  1.012359238067074E+01, -3.360918080197825E+01, -1.063550081222845E+00,  3.599554256731573E+02,  1.079119218329921E+08,  2.164585060083269E-01,
2458969.844714629, A.D. 2020-Apr-30 08:16:23.3440, -1.027295269327812E+08, -3.260351983035847E+07,  5.445026568698341E+06,  1.035817448379524E+01, -3.353563971520138E+01, -1.075996919624936E+00,  3.599710453177764E+02,  1.079166044846455E+08,  2.171185626858140E-01,
2458970.094714629, A.D. 2020-Apr-30 14:16:23.3440, -1.025032617345888E+08, -3.332708061853692E+07,  5.421651100492090E+06,  1.059221572968601E+01, -3.346045616030950E+01, -1.088389129761127E+00,  3.599867121325286E+02,  1.079213012775492E+08,  2.177678761938492E-01,
2458970.344714629, A.D. 2020-Apr-30 20:16:23.3440, -1.022719471901005E+08, -3.404899974066453E+07,  5.398008555944810E+06,  1.082570463757080E+01, -3.338363429986472E+01, -1.100726110535293E+00,  3.600024253423331E+02,  1.079260119793395E+08,  2.184064178277777E-01,
2458970.594714629, A.D. 2020-May-01 02:16:23.3440, -1.020355953535054E+08, -3.476924185502206E+07,  5.374100134474694E+06,  1.105862976053347E+01, -3.330517837695287E+01, -1.113007263951527E+00,  3.600181841700604E+02,  1.079307363570391E+08,  2.190341594429793E-01,
2458970.844714629, A.D. 2020-May-01 08:16:23.3440, -1.017942185258753E+08, -3.548777171240775E+07,  5.349927048382888E+06,  1.129097968607718E+01, -3.322509271487887E+01, -1.125231995142130E+00,  3.600339878365739E+02,  1.079354741770686E+08,  2.196510734555543E-01,
2458971.094714629, A.D. 2020-May-01 14:16:23.3440, -1.015478292544150E+08, -3.620455415786690E+07,  5.325490522785664E+06,  1.152274303668438E+01, -3.314338171685799E+01, -1.137399712395407E+00,  3.600498355607696E+02,  1.079402252052590E+08,  2.202571328429695E-01,
2458971.344714629, A.D. 2020-May-01 20:16:23.3440, -1.012964403317010E+08, -3.691955413241443E+07,  5.300791795545928E+06,  1.175390847037380E+01, -3.306004986570345E+01, -1.149509827183177E+00,  3.600657265596169E+02,  1.079449892068634E+08,  2.208523111447596E-01,
2458971.594714629, A.D. 2020-May-02 02:16:23.3440, -1.010400647949079E+08, -3.763273667475086E+07,  5.275832117204165E+06,  1.198446468125423E+01, -3.297510172350992E+01, -1.161561754188110E+00,  3.600816600481990E+02,  1.079497659465700E+08,  2.214365824630849E-01,
2458971.844714629, A.D. 2020-May-02 08:16:23.3440, -1.007787159250226E+08, -3.834406692297132E+07,  5.250612750908794E+06,  1.221440040007519E+01, -3.288854193133339E+01, -1.173554911330756E+00,  3.600976352397532E+02,  1.079545551885130E+08,  2.220099214633353E-01,
2458972.094714629, A.D. 2020-May-02 14:16:23.3440, -1.005124072460473E+08, -3.905351011626758E+07,  5.225134972345941E+06,  1.244370439477439E+01, -3.280037520886712E+01, -1.185488719796401E+00,  3.601136513457120E+02,  1.079593566962860E+08,  2.225723033746968E-01,
2458972.344714629, A.D. 2020-May-02 20:16:23.3440, -1.002411525241904E+08, -3.976103159662320E+07,  5.199400069668630E+06,  1.267236547102198E+01, -3.271060635411402E+01, -1.197362604061615E+00,  3.601297075757435E+02,  1.079641702329534E+08,  2.231237039906777E-01,
2458972.594714629, A.D. 2020-May-03 02:16:23.3440, -9.996496576704495E+07, -4.046659681050126E+07,  5.173409343425406E+06,  1.290037247276161E+01, -3.261924024305510E+01, -1.209175991920629E+00,  3.601458031377919E+02,  1.079689955610627E+08,  2.236640996696075E-01,
2458972.844714629, A.D. 2020-May-03 08:16:23.3440, -9.968386122275712E+07, -4.117017131052531E+07,  5.147164106488397E+06,  1.312771428274814E+01, -3.252628182931445E+01, -1.220928314511438E+00,  3.601619372381184E+02,  1.079738324426572E+08,  2.241934673351308E-01,
2458973.094714629, A.D. 2020-May-03 14:16:23.3440, -9.939785337918130E+07, -4.187172075715255E+07,  5.120665683980798E+06,  1.335437982308217E+01, -3.243173614382045E+01, -1.232619006341656E+00,  3.601781090813422E+02,  1.079786806392877E+08,  2.247117844766366E-01,
2458973.344714629, A.D. 2020-May-03 20:16:23.3440, -9.910695696302491E+07, -4.257121092034014E+07,  5.093915413203834E+06,  1.358035805574118E+01, -3.233560829446353E+01, -1.244247505314132E+00,  3.601943178704807E+02,  1.079835399120247E+08,  2.252190291497320E-01,
2458973.594714629, A.D. 2020-May-04 02:16:23.3440, -9.881118693898122E+07, -4.326860768120372E+07,  5.066914643563105E+06,  1.380563798310740E+01, -3.223790346575026E+01, -1.255813252752338E+00,  3.602105628069907E+02,  1.079884100214711E+08,  2.257151799766520E-01,
2458973.844714629, A.D. 2020-May-04 08:16:23.3440, -9.851055850885090E+07, -4.396387703366854E+07,  5.039664736494474E+06,  1.403020864849233E+01, -3.213862691845394E+01, -1.267315693425514E+00,  3.602268430908094E+02,  1.079932907277741E+08,  2.262002161466164E-01,
2458974.094714629, A.D. 2020-May-04 14:16:23.3440, -9.820508711065239E+07, -4.465698508611313E+07,  5.012167065389337E+06,  1.425405913665780E+01, -3.203778398926183E+01, -1.278754275573565E+00,  3.602431579203946E+02,  1.079981817906372E+08,  2.266741174162691E-01,
2458974.344714629, A.D. 2020-May-04 20:16:23.3440, -9.789478841772099E+07, -4.534789806300511E+07,  4.984423015519427E+06,  1.447717857433378E+01, -3.193538009041885E+01, -1.290128450931670E+00,  3.602595064927663E+02,  1.080030829693333E+08,  2.271368641100141E-01,
2458974.594714629, A.D. 2020-May-05 02:16:23.3440, -9.757967833779669E+07, -4.603658230652938E+07,  4.956433983961001E+06,  1.469955613073264E+01, -3.183142070936784E+01, -1.301437674754752E+00,  3.602758880035473E+02,  1.080079940227161E+08,  2.275884371203728E-01,
2458974.844714629, A.D. 2020-May-05 08:16:23.3440, -9.725977301210108E+07, -4.672300427820844E+07,  4.928201379518580E+06,  1.492118101806011E+01, -3.172591140838671E+01, -1.312681405841589E+00,  3.602923016470041E+02,  1.080129147092328E+08,  2.280288179083353E-01,
2458975.094714629, A.D. 2020-May-05 14:16:23.3440, -9.693508881440328E+07, -4.740713056051497E+07,  4.899726622648165E+06,  1.514204249202266E+01, -3.161885782422196E+01, -1.323859106558762E+00,  3.603087466160882E+02,  1.080178447869363E+08,  2.284579885036646E-01,
2458975.344714629, A.D. 2020-May-05 20:16:23.3440, -9.660564235007469E+07, -4.808892785847630E+07,  4.871011145379871E+06,  1.536212985233153E+01, -3.151026566771922E+01, -1.334970242864316E+00,  3.603252221024765E+02,  1.080227840134974E+08,  2.288759315052954E-01,
2458975.594714629, A.D. 2020-May-06 02:16:23.3440, -9.627145045513330E+07, -4.876836300127093E+07,  4.842056391240137E+06,  1.558143244320316E+01, -3.140014072345043E+01, -1.346014284331201E+00,  3.603417272966129E+02,  1.080277321462173E+08,  2.292826300815972E-01,
2458975.844714629, A.D. 2020-May-06 08:16:23.3440, -9.593253019527683E+07, -4.944540294381697E+07,  4.812863815173363E+06,  1.579993965385623E+01, -3.128848884933785E+01, -1.356990704170435E+00,  3.603582613877492E+02,  1.080326889420398E+08,  2.296780679707381E-01,
2458976.094714629, A.D. 2020-May-06 14:16:23.3440, -9.558889886490539E+07, -5.012001476835246E+07,  4.783434883463101E+06,  1.601764091900511E+01, -3.117531597627496E+01, -1.367898979254086E+00,  3.603748235639856E+02,  1.080376541575636E+08,  2.300622294810201E-01,
2458976.344714629, A.D. 2020-May-06 20:16:23.3440, -9.524057398613355E+07, -5.079216568600736E+07,  4.753771073652720E+06,  1.623452571934977E+01, -3.106062810774430E+01, -1.378738590137937E+00,  3.603914130123129E+02,  1.080426275490544E+08,  2.304350994912271E-01,
2458976.594714629, A.D. 2020-May-07 02:16:23.3440, -9.488757330779169E+07, -5.146182303836734E+07,  4.723873874465592E+06,  1.645058358206397E+01, -3.094443131942778E+01, -1.389509021083866E+00,  3.604080289186525E+02,  1.080476088724579E+08,  2.307966634473009E-01,
2458976.844714629, A.D. 2020-May-07 08:16:23.3440, -9.452991480441695E+07, -5.212895429902900E+07,  4.693744785724819E+06,  1.666580408127788E+01, -3.082673175881935E+01, -1.400209760082396E+00,  3.604246704678974E+02,  1.080525978834109E+08,  2.311469073631960E-01,
2458977.094714629, A.D. 2020-May-07 14:16:23.3440, -9.416761667523395E+07, -5.279352707514705E+07,  4.663385318272425E+06,  1.688017683855217E+01, -3.070753564484476E+01, -1.410840298874318E+00,  3.604413368439543E+02,  1.080575943372550E+08,  2.314858178310363E-01,
2458977.344714629, A.D. 2020-May-07 20:16:23.3440, -9.380069734312490E+07, -5.345550910897274E+07,  4.632796993888153E+06,  1.709369152336015E+01, -3.058684926745274E+01, -1.421400132972266E+00,  3.604580272297839E+02,  1.080625979890478E+08,  2.318133820088629E-01,
2458977.594714629, A.D. 2020-May-08 02:16:23.3440, -9.342917545358972E+07, -5.411486827938373E+07,  4.601981345207725E+06,  1.730633785355776E+01, -3.046467898722364E+01, -1.431888761682481E+00,  3.604747408074422E+02,  1.080676085935760E+08,  2.321295876254223E-01,
2458977.844714629, A.D. 2020-May-08 08:16:23.3440, -9.305306987369591E+07, -5.477157260340545E+07,  4.570939915640710E+06,  1.751810559585228E+01, -3.034103123496888E+01, -1.442305688126025E+00,  3.604914767581218E+02,  1.080726259053672E+08,  2.324344229800616E-01,
2458978.094714629, A.D. 2020-May-08 14:16:23.3440, -9.267239969101839E+07, -5.542559023772374E+07,  4.539674259287849E+06,  1.772898456626722E+01, -3.021591251132760E+01, -1.452650419259749E+00,  3.605082342621928E+02,  1.080776496787026E+08,  2.327278769427259E-01,
2458978.344714629, A.D. 2020-May-08 20:16:23.3440, -9.228718421256903E+07, -5.607688948018870E+07,  4.508185940857995E+06,  1.793896463060381E+01, -3.008932938636051E+01, -1.462922465897018E+00,  3.605250124992437E+02,  1.080826796676290E+08,  2.330099389537864E-01,
2458978.594714629, A.D. 2020-May-09 02:16:23.3440, -9.189744296371676E+07, -5.672543877130983E+07,  4.476476535584629E+06,  1.814803570489871E+01, -2.996128849914098E+01, -1.473121342728207E+00,  3.605418106481227E+02,  1.080877156259713E+08,  2.332805990239319E-01,
2458978.844714629, A.D. 2020-May-09 08:16:23.3440, -9.150319568709752E+07, -5.737120669574226E+07,  4.444547629141845E+06,  1.835618775587819E+01, -2.983179655734340E+01, -1.483246568340942E+00,  3.605586278869792E+02,  1.080927573073449E+08,  2.335398477339716E-01,
2458979.094714629, A.D. 2020-May-09 14:16:23.3440, -9.110446234151444E+07, -5.801416198376405E+07,  4.412400817559984E+06,  1.856341080140864E+01, -2.970086033682877E+01, -1.493297665240087E+00,  3.605754633933044E+02,  1.080978044651677E+08,  2.337876762346133E-01,
2458979.344714629, A.D. 2020-May-09 20:16:23.3440, -9.070126310082833E+07, -5.865427351274448E+07,  4.380037707140781E+06,  1.876969491094342E+01, -2.956848668122770E+01, -1.503274159867539E+00,  3.605923163439720E+02,  1.081028568526729E+08,  2.340240762462194E-01,
2458979.594714629, A.D. 2020-May-10 02:16:23.3440, -9.029361835283875E+07, -5.929151030860345E+07,  4.347459914372146E+06,  1.897503020596605E+01, -2.943468250152072E+01, -1.513175582621706E+00,  3.606091859152801E+02,  1.081079142229208E+08,  2.342490400584894E-01,
2458979.844714629, A.D. 2020-May-10 08:16:23.3440, -8.988154869815531E+07, -5.992584154726159E+07,  4.314669065842479E+06,  1.917940686042978E+01, -2.929945477561589E+01, -1.523001467876801E+00,  3.606260712829917E+02,  1.081129763288113E+08,  2.344625605300795E-01,
2458980.094714629, A.D. 2020-May-10 14:16:23.3440, -8.946507494905964E+07, -6.055723655608132E+07,  4.281666798154570E+06,  1.938281510119337E+01, -2.916281054792394E+01, -1.532751354001869E+00,  3.606429716223755E+02,  1.081180429230962E+08,  2.346646310882140E-01,
2458980.344714629, A.D. 2020-May-10 20:16:23.3440, -8.904421812835789E+07, -6.118566481529877E+07,  4.248454757839140E+06,  1.958524520845337E+01, -2.902475692893070E+01, -1.542424783379561E+00,  3.606598861082473E+02,  1.081231137583915E+08,  2.348552457281355E-01,
2458980.594714629, A.D. 2020-May-11 02:16:23.3440, -8.861899946822415E+07, -6.181109595944626E+07,  4.215034601267941E+06,  1.978668751617251E+01, -2.888530109476717E+01, -1.552021302424672E+00,  3.606768139150111E+02,  1.081281885871898E+08,  2.350343990126604E-01,
2458980.844714629, A.D. 2020-May-11 08:16:23.3440, -8.818944040903433E+07, -6.243349977876562E+07,  4.181407994566422E+06,  1.998713241250447E+01, -2.874445028677686E+01, -1.561540461602410E+00,  3.606937542166986E+02,  1.081332671618719E+08,  2.352020860714889E-01,
2458981.094714629, A.D. 2020-May-11 14:16:23.3440, -8.775556259819125E+07, -6.305284622061209E+07,  4.147576613526095E+06,  2.018657034021496E+01, -2.860221181108085E+01, -1.570981815446476E+00,  3.607107061870119E+02,  1.081383492347201E+08,  2.353583026005621E-01,
2458981.344714629, A.D. 2020-May-11 20:16:23.3440, -8.731738788894030E+07, -6.366910539084882E+07,  4.113542143516459E+06,  2.038499179709904E+01, -2.845859303814029E+01, -1.580344922576810E+00,  3.607276689993629E+02,  1.081434345579294E+08,  2.355030448613430E-01,
2458981.594714629, A.D. 2020-May-12 02:16:23.3440, -8.687493833917660E+07, -6.428224755523176E+07,  4.079306279396500E+06,  2.058238733639467E+01, -2.831360140231654E+01, -1.589629345717166E+00,  3.607446418269147E+02,  1.081485228836204E+08,  2.356363096799713E-01,
2458981.844714629, A.D. 2020-May-12 08:16:23.3440, -8.642823621024275E+07, -6.489224314078529E+07,  4.044870725425914E+06,  2.077874756719256E+01, -2.816724440142889E+01, -1.598834651712400E+00,  3.607616238426220E+02,  1.081536139638510E+08,  2.357580944464447E-01,
2458982.094714629, A.D. 2020-May-12 14:16:23.3440, -8.597730396571815E+07, -6.549906273716801E+07,  4.010237195175886E+06,  2.097406315484225E+01, -2.801952959630989E+01, -1.607960411545507E+00,  3.607786142192717E+02,  1.081587075506292E+08,  2.358683971136064E-01,
2458982.344714629, A.D. 2020-May-12 20:16:23.3440, -8.552216427019945E+07, -6.610267709802900E+07,  3.975407411439527E+06,  2.116832482135442E+01, -2.787046461035857E+01, -1.617006200354401E+00,  3.607956121295234E+02,  1.081638033959244E+08,  2.359672161962226E-01,
2458982.594714629, A.D. 2020-May-13 02:16:23.3440, -8.506283998807232E+07, -6.670305714235443E+07,  3.940383106141929E+06,  2.136152334579941E+01, -2.772005712909101E+01, -1.625971597448526E+00,  3.608126167459500E+02,  1.081689012516803E+08,  2.360545507697969E-01,
2458982.844714629, A.D. 2020-May-13 08:16:23.3440, -8.459935418227468E+07, -6.730017395580447E+07,  3.905166020249922E+06,  2.155364956470195E+01, -2.756831489968906E+01, -1.634856186325045E+00,  3.608296272410778E+02,  1.081740008698265E+08,  2.361304004695643E-01,
2458983.094714629, A.D. 2020-May-13 14:16:23.3440, -8.413173011305161E+07, -6.789399879204029E+07,  3.869757903681420E+06,  2.174469437243212E+01, -2.741524573054650E+01, -1.643659554684982E+00,  3.608466427874272E+02,  1.081791020022908E+08,  2.361947654891391E-01,
2458983.344714629, A.D. 2020-May-13 20:16:23.3440, -8.365999123670141E+07, -6.848450307404135E+07,  3.834160515214443E+06,  2.193464872159248E+01, -2.726085749081329E+01, -1.652381294448954E+00,  3.608636625575523E+02,  1.081842044010112E+08,  2.362476465793663E-01,
2458983.594714629, A.D. 2020-May-14 02:16:23.3440, -8.318416120431389E+07, -6.907165839541283E+07,  3.798375622395810E+06,  2.212350362340138E+01, -2.710515810993744E+01, -1.661021001772735E+00,  3.608806857240817E+02,  1.081893078179480E+08,  2.362890450469118E-01,
2458983.844714629, A.D. 2020-May-14 08:16:23.3440, -8.270426386050011E+07, -6.965543652168302E+07,  3.762405001449522E+06,  2.231125014807245E+01, -2.694815557720495E+01, -1.669578277062531E+00,  3.608977114597579E+02,  1.081944120050956E+08,  2.363189627528612E-01,
2458984.094714629, A.D. 2020-May-14 14:16:23.3440, -8.222032324211390E+07, -7.023580939159094E+07,  3.726250437184747E+06,  2.249787942519025E+01, -2.678985794127749E+01, -1.678052724990046E+00,  3.609147389374774E+02,  1.081995167144946E+08,  2.363374021113283E-01,
2458984.344714629, A.D. 2020-May-14 20:16:23.3440, -8.173236357696554E+07, -7.081274911836371E+07,  3.689913722903535E+06,  2.268338264408212E+01, -2.663027330972824E+01, -1.686443954507228E+00,  3.609317673303307E+02,  1.082046216982439E+08,  2.363443660878681E-01,
2458984.594714629, A.D. 2020-May-15 02:16:23.3440, -8.124040928252731E+07, -7.138622799098413E+07,  3.653396660308242E+06,  2.286775105418607E+01, -2.646940984857553E+01, -1.694751578860842E+00,  3.609487958116414E+02,  1.082097267085121E+08,  2.363398581979563E-01,
2458984.844714629, A.D. 2020-May-15 08:16:23.3440, -8.074448496463121E+07, -7.195621847544797E+07,  3.616701059408560E+06,  2.305097596541491E+01, -2.630727578181461E+01, -1.702975215606704E+00,  3.609658235550067E+02,  1.082148314975497E+08,  2.363238825053412E-01,
2458985.094714629, A.D. 2020-May-15 14:16:23.3440, -8.024461541615860E+07, -7.252269321601127E+07,  3.579828738428321E+06,  2.323304874851652E+01, -2.614387939094744E+01, -1.711114486623755E+00,  3.609828497343358E+02,  1.082199358177012E+08,  2.362964436204035E-01,
2458985.344714629, A.D. 2020-May-15 20:16:23.3440, -7.974082561572261E+07, -7.308562503642726E+07,  3.542781523711964E+06,  2.341396083543014E+01, -2.597922901451057E+01, -1.719169018127831E+00,  3.609998735238902E+02,  1.082250394214162E+08,  2.362575466983547E-01,
2458985.594714629, A.D. 2020-May-16 02:16:23.3440, -7.923314072634234E+07, -7.364498694117329E+07,  3.505561249630671E+06,  2.359370371963887E+01, -2.581333304760122E+01, -1.727138440685154E+00,  3.610168940983219E+02,  1.082301420612616E+08,  2.362071974375848E-01,
2458985.844714629, A.D. 2020-May-16 08:16:23.3440, -7.872158609410991E+07, -7.420075211666737E+07,  3.468169758488327E+06,  2.377226895651826E+01, -2.564619994140139E+01, -1.735022389225646E+00,  3.610339106327131E+02,  1.082352434899334E+08,  2.361454020777426E-01,
2458986.094714629, A.D. 2020-May-16 14:16:23.3440, -7.820618724684975E+07, -7.475289393247457E+07,  3.430608900427084E+06,  2.394964816368099E+01, -2.547783820270032E+01, -1.742820503055940E+00,  3.610509223026155E+02,  1.082403434602681E+08,  2.360721673979875E-01,
2458986.344714629, A.D. 2020-May-16 20:16:23.3440, -7.768696989277059E+07, -7.530138594250272E+07,  3.392880533332668E+06,  2.412583302131767E+01, -2.530825639341508E+01, -1.750532425872134E+00,  3.610679282840879E+02,  1.082454417252545E+08,  2.359875007150142E-01,
2458986.594714629, A.D. 2020-May-17 02:16:23.3440, -7.716395991911022E+07, -7.584620188618815E+07,  3.354986522739463E+06,  2.430081527253371E+01, -2.513746313010951E+01, -1.758157805772329E+00,  3.610849277537362E+02,  1.082505380380450E+08,  2.358914098811631E-01,
2458986.844714629, A.D. 2020-May-17 08:16:23.3440, -7.663718339077288E+07, -7.638731568967085E+07,  3.316928741735272E+06,  2.447458672368229E+01, -2.496546708351141E+01, -1.765696295268897E+00,  3.611019198887508E+02,  1.082556321519677E+08,  2.357839032824946E-01,
2458987.094714629, A.D. 2020-May-17 14:16:23.3440, -7.610666654895948E+07, -7.692470146695913E+07,  3.278709070865870E+06,  2.464713924469344E+01, -2.479227697802809E+01, -1.773147551300507E+00,  3.611189038669457E+02,  1.082607238205374E+08,  2.356649898367437E-01,
