JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2460157.020833333, A.D. 2023-Jul-31 12:30:00.0000,  1.221251464116987E+05, -3.373821927405212E+05, -3.111185869579751E+04,  1.013843679316205E+00,  4.077061311760953E-01, -1.067513657409908E-02,
2460157.041666667, A.D. 2023-Jul-31 13:00:00.0000,  1.239483782110502E+05, -3.366436323155477E+05, -3.113063652638708E+04,  1.011964521124913E+00,  4.129151146577128E-01, -1.018902597609819E-02,
2460157.062500000, A.D. 2023-Jul-31 13:30:00.0000,  1.257682010214255E+05, -3.358957035988904E+05, -3.114853885696323E+04,  1.010055919111013E+00,  4.181153129112595E-01, -9.702361466475989E-03,
2460157.083333333, A.D. 2023-Jul-31 14:00:00.0000,  1.275845618731335E+05, -3.351384225726897E+05, -3.116556470500318E+04,  1.008117905952292E+00,  4.233065384612748E-01, -9.215159186836297E-03,
2460157.104166667, A.D. 2023-Jul-31 14:30:00.0000,  1.293974078566265E+05, -3.343718055565265E+05, -3.118171311709384E+04,  1.006150515797279E+00,  4.284886038514026E-01, -8.727435339194178E-03,
2460157.125000000, A.D. 2023-Jul-31 15:00:00.0000,  1.312066861251496E+05, -3.335958692073753E+05, -3.119698316903914E+04,  1.004153784267806E+00,  4.336613216586943E-01, -8.239206184960879E-03,
2460157.145833333, A.D. 2023-Jul-31 15:30:00.0000,  1.330123438973949E+05, -3.328106305195312E+05, -3.121137396596646E+04,  1.002127748461419E+00,  4.388245045079723E-01, -7.750488043916010E-03,
2460157.166666667, A.D. 2023-Jul-31 16:00:00.0000,  1.348143284601602E+05, -3.320161068245107E+05, -3.122488464243029E+04,  1.000072446953602E+00,  4.439779650862560E-01, -7.261297293168351E-03,
2460157.187500000, A.D. 2023-Jul-31 16:30:00.0000,  1.366125871710106E+05, -3.312123157909269E+05, -3.123751436251498E+04,  9.979879197998273E-01,  4.491215161572428E-01, -6.771650366104609E-03,
2460157.208333333, A.D. 2023-Jul-31 17:00:00.0000,  1.384070674609447E+05, -3.303992754243382E+05, -3.124926231993458E+04,  9.958742085374468E-01,  4.542549705758469E-01, -6.281563751326630E-03,
2460157.229166667, A.D. 2023-Jul-31 17:30:00.0000,  1.401977168370632E+05, -3.295770040670712E+05, -3.126012773813169E+04,  9.937313561873871E-01,  4.593781413027885E-01, -5.791053991576894E-03,
2460157.250000000, A.D. 2023-Jul-31 18:00:00.0000,  1.419844828852406E+05, -3.287455203980171E+05, -3.127010987037375E+04,  9.915594072556815E-01,  4.644908414192357E-01, -5.300137682653028E-03,
2460157.270833333, A.D. 2023-Jul-31 18:30:00.0000,  1.437673132728004E+05, -3.279048434324015E+05, -3.127920799984739E+04,  9.893584077348184E-01,  4.695928841414924E-01, -4.808831472310621E-03,
2460157.291666667, A.D. 2023-Jul-31 19:00:00.0000,  1.455461557511908E+05, -3.270549925215279E+05, -3.128742143975137E+04,  9.871284051049116E-01,  4.746840828357323E-01, -4.317152059155255E-03,
2460157.312500000, A.D. 2023-Jul-31 19:30:00.0000,  1.473209581586641E+05, -3.261959873524947E+05, -3.129474953338671E+04,  9.848694483346893E-01,  4.797642510327753E-01, -3.825116191523426E-03,
2460157.333333333, A.D. 2023-Jul-31 20:00:00.0000,  1.490916684229566E+05, -3.253278479478859E+05, -3.130119165424541E+04,  9.825815878823040E-01,  4.848332024429050E-01, -3.332740666353473E-03,
2460157.354166667, A.D. 2023-Jul-31 20:30:00.0000,  1.508582345639702E+05, -3.244505946654339E+05, -3.130674720609678E+04,  9.802648756959569E-01,  4.898907509707224E-01, -2.840042328044218E-03,
2460157.375000000, A.D. 2023-Jul-31 21:00:00.0000,  1.526206046964550E+05, -3.235642481976569E+05, -3.131141562307201E+04,  9.779193652143415E-01,  4.949367107300356E-01, -2.347038067305240E-03,
2460157.395833333, A.D. 2023-Jul-31 21:30:00.0000,  1.543787270326925E+05, -3.226688295714689E+05, -3.131519636974622E+04,  9.755451113669018E-01,  4.999708960587816E-01, -1.853744819995340E-03,
2460157.416666667, A.D. 2023-Jul-31 22:00:00.0000,  1.561325498851787E+05, -3.217643601477625E+05, -3.131808894121906E+04,  9.731421705739061E-01,  5.049931215339768E-01, -1.360179565951330E-03,
2460157.437500000, A.D. 2023-Jul-31 22:30:00.0000,  1.578820216693080E+05, -3.208508616209654E+05, -3.132009286319237E+04,  9.707106007463343E-01,  5.100032019866956E-01, -8.663593278078197E-04,
2460157.458333333, A.D. 2023-Jul-31 23:00:00.0000,  1.596270909060558E+05, -3.199283560185695E+05, -3.132120769204645E+04,  9.682504612855779E-01,  5.150009525170730E-01, -3.723011698055778E-04,
2460157.479166667, A.D. 2023-Jul-31 23:30:00.0000,  1.613677062246612E+05, -3.189968657006329E+05, -3.132143301491374E+04,  9.657618130829558E-01,  5.199861885093281E-01,  1.219778034080854E-04,
2460157.500000000, A.D. 2023-Aug-01 00:00:00.0000,  1.631038163653079E+05, -3.180564133592550E+05, -3.132076844975057E+04,  9.632447185190368E-01,  5.249587256468061E-01,  6.164604479892422E-04,
2460157.520833333, A.D. 2023-Aug-01 00:30:00.0000,  1.648353701818046E+05, -3.171070220180253E+05, -3.131921364540652E+04,  9.606992414627785E-01,  5.299183799270378E-01,  1.111129582116066E-03,
2460157.541666667, A.D. 2023-Aug-01 01:00:00.0000,  1.665623166442626E+05, -3.161487150314429E+05, -3.131676828169166E+04,  9.581254472704737E-01,  5.348649676768101E-01,  1.605967987216433E-03,
2460157.562500000, A.D. 2023-Aug-01 01:30:00.0000,  1.682846048417724E+05, -3.151815160843115E+05, -3.131343206944177E+04,  9.555234027845075E-01,  5.397983055672483E-01,  2.100958409204629E-03,
2460157.583333333, A.D. 2023-Aug-01 02:00:00.0000,  1.700021839850771E+05, -3.142054491911055E+05, -3.130920475058079E+04,  9.528931763319261E-01,  5.447182106289057E-01,  2.596083559726375E-03,
2460157.604166667, A.D. 2023-Aug-01 02:30:00.0000,  1.717150034092437E+05, -3.132205386953095E+05, -3.130408609818177E+04,  9.502348377228109E-01,  5.496245002668569E-01,  3.091326117412446E-03,
2460157.625000000, A.D. 2023-Aug-01 03:00:00.0000,  1.734230125763305E+05, -3.122268092687303E+05, -3.129807591652502E+04,  9.475484582484650E-01,  5.545169922757949E-01,  3.586668729139958E-03,
2460157.645833333, A.D. 2023-Aug-01 03:30:00.0000,  1.751261610780519E+05, -3.112242859107828E+05, -3.129117404115407E+04,  9.448341106794073E-01,  5.593955048551240E-01,  4.082094011302495E-03,
2460157.666666667, A.D. 2023-Aug-01 04:00:00.0000,  1.768243986384386E+05, -3.102129939477468E+05, -3.128338033892923E+04,  9.420918692631729E-01,  5.642598566240528E-01,  4.577584551086838E-03,
2460157.687500000, A.D. 2023-Aug-01 04:30:00.0000,  1.785176751164949E+05, -3.091929590319989E+05, -3.127469470807946E+04,  9.393218097219229E-01,  5.691098666366764E-01,  5.073122907758382E-03,
2460157.708333333, A.D. 2023-Aug-01 05:00:00.0000,  1.802059405088497E+05, -3.081642071412154E+05, -3.126511707825107E+04,  9.365240092498626E-01,  5.739453543970523E-01,  5.568691613953181E-03,
2460157.729166667, A.D. 2023-Aug-01 05:30:00.0000,  1.818891449524046E+05, -3.071267645775491E+05, -3.125464741055467E+04,  9.336985465104658E-01,  5.787661398742608E-01,  6.064273176976914E-03,
2460157.750000000, A.D. 2023-Aug-01 06:00:00.0000,  1.835672387269755E+05, -3.060806579667784E+05, -3.124328569760945E+04,  9.308455016335063E-01,  5.835720435174524E-01,  6.559850080111451E-03,
2460157.770833333, A.D. 2023-Aug-01 06:30:00.0000,  1.852401722579293E+05, -3.050259142574303E+05, -3.123103196358541E+04,  9.279649562118989E-01,  5.883628862708753E-01,  7.055404783927327E-03,
2460157.791666667, A.D. 2023-Aug-01 07:00:00.0000,  1.869078961188141E+05, -3.039625607198750E+05, -3.121788626424299E+04,  9.250569932983451E-01,  5.931384895888810E-01,  7.550919727603078E-03,
2460157.812500000, A.D. 2023-Aug-01 07:30:00.0000,  1.885703610339845E+05, -3.028906249453947E+05, -3.120384868697029E+04,  9.221216974017887E-01,  5.978986754509081E-01,  8.046377330250931E-03,
2460157.833333333, A.D. 2023-Aug-01 08:00:00.0000,  1.902275178812186E+05, -3.018101348452247E+05, -3.118891935081811E+04,  9.191591544836760E-01,  6.026432663764368E-01,  8.541759992247322E-03,
2460157.854166667, A.D. 2023-Aug-01 08:30:00.0000,  1.918793176943299E+05, -3.007211186495682E+05, -3.117309840653246E+04,  9.161694519540283E-01,  6.073720854399127E-01,  9.037050096570715E-03,
2460157.875000000, A.D. 2023-Aug-01 09:00:00.0000,  1.935257116657701E+05, -2.996236049065834E+05, -3.115638603658462E+04,  9.131526786673162E-01,  6.120849562856403E-01,  9.532230010143916E-03,
2460157.895833333, A.D. 2023-Aug-01 09:30:00.0000,  1.951666511492260E+05, -2.985176224813451E+05, -3.113878245519879E+04,  9.101089249181474E-01,  6.167817031426384E-01,  1.002728208518147E-02,
2460157.916666667, A.D. 2023-Aug-01 10:00:00.0000,  1.968020876622075E+05, -2.974032005547783E+05, -3.112028790837753E+04,  9.070382824367600E-01,  6.214621508394567E-01,  1.052218866054286E-02,
2460157.937500000, A.D. 2023-Aug-01 10:30:00.0000,  1.984319728886272E+05, -2.962803686225660E+05, -3.110090267392433E+04,  9.039408443843263E-01,  6.261261248189512E-01,  1.101693206308976E-02,
2460157.958333333, A.D. 2023-Aug-01 11:00:00.0000,  2.000562586813723E+05, -2.951491564940302E+05, -3.108062706146415E+04,  9.008167053480632E-01,  6.307734511530156E-01,  1.151149460904827E-02,
2460157.979166667, A.D. 2023-Aug-01 11:30:00.0000,  2.016748970648665E+05, -2.940095942909862E+05, -3.105946141246140E+04,  8.976659613361566E-01,  6.354039565572626E-01,  1.200585860537473E-02,
2460158.000000000, A.D. 2023-Aug-01 12:00:00.0000,  2.032878402376232E+05, -2.928617124465710E+05, -3.103740610023504E+04,  8.944887097724922E-01,  6.400174684056570E-01,  1.250000635112616E-02,
2460158.020833333, A.D. 2023-Aug-01 12:30:00.0000,  2.048950405747888E+05, -2.917055417040450E+05, -3.101446152997203E+04,  8.912850494911975E-01,  6.446138147450946E-01,  1.299392013883466E-02,
2460158.041666667, A.D. 2023-Aug-01 13:00:00.0000,  2.064964506306762E+05, -2.905411131155675E+05, -3.099062813873756E+04,  8.880550807309981E-01,  6.491928243099234E-01,  1.348758225588415E-02,
2460158.062500000, A.D. 2023-Aug-01 13:30:00.0000,  2.080920231412877E+05, -2.893684580409466E+05, -3.096590639548302E+04,  8.847989051293841E-01,  6.537543265364087E-01,  1.398097498589174E-02,
2460158.083333333, A.D. 2023-Aug-01 14:00:00.0000,  2.096817110268276E+05, -2.881876081463625E+05, -3.094029680105184E+04,  8.815166257165875E-01,  6.582981515771318E-01,  1.447408061009142E-02,
2460158.104166667, A.D. 2023-Aug-01 14:30:00.0000,  2.112654673942032E+05, -2.869985954030653E+05, -3.091379988818205E+04,  8.782083469093769E-01,  6.628241303153275E-01,  1.496688140871999E-02,
2460158.125000000, A.D. 2023-Aug-01 15:00:00.0000,  2.128432455395153E+05, -2.858014520860471E+05, -3.088641622150743E+04,  8.748741745046643E-01,  6.673320943791514E-01,  1.545935966240644E-02,
2460158.145833333, A.D. 2023-Aug-01 15:30:00.0000,  2.144149989505364E+05, -2.845962107726882E+05, -3.085814639755496E+04,  8.715142156729282E-01,  6.718218761558772E-01,  1.595149765356313E-02,
2460158.166666667, A.D. 2023-Aug-01 16:00:00.0000,  2.159806813091768E+05, -2.833829043413777E+05, -3.082899104474086E+04,  8.681285789514518E-01,  6.762933088060205E-01,  1.644327766777851E-02,
2460158.187500000, A.D. 2023-Aug-01 16:30:00.0000,  2.175402464939390E+05, -2.821615659701098E+05, -3.079895082336316E+04,  8.647173742373797E-01,  6.807462262773860E-01,  1.693468199521247E-02,
2460158.208333333, A.D. 2023-Aug-01 17:00:00.0000,  2.190936485823589E+05, -2.809322291350532E+05, -3.076802642559264E+04,  8.612807127805928E-01,  6.851804633190359E-01,  1.742569293199195E-02,
2460158.229166667, A.D. 2023-Aug-01 17:30:00.0000,  2.206408418534340E+05, -2.796949276090971E+05, -3.073621857546047E+04,  8.578187071764009E-01,  6.895958554951755E-01,  1.791629278160869E-02,
2460158.250000000, A.D. 2023-Aug-01 18:00:00.0000,  2.221817807900388E+05, -2.784496954603709E+05, -3.070352802884400E+04,  8.543314713580585E-01,  6.939922391989554E-01,  1.840646385631728E-02,
2460158.270833333, A.D. 2023-Aug-01 18:30:00.0000,  2.237164200813262E+05, -2.771965670507399E+05, -3.066995557344946E+04,  8.508191205890994E-01,  6.983694516661842E-01,  1.889618847853414E-02,
2460158.291666667, A.D. 2023-Aug-01 19:00:00.0000,  2.252447146251145E+05, -2.759355770342766E+05, -3.063550202879263E+04,  8.472817714554970E-01,  7.027273309889529E-01,  1.938544898223676E-02,
2460158.312500000, A.D. 2023-Aug-01 19:30:00.0000,  2.267666195302613E+05, -2.746667603557069E+05, -3.060016824617665E+04,  8.437195418576459E-01,  7.070657161291656E-01,  1.987422771436320E-02,
2460158.333333333, A.D. 2023-Aug-01 20:00:00.0000,  2.282820901190215E+05, -2.733901522488320E+05, -3.056395510866742E+04,  8.401325510021719E-01,  7.113844469319739E-01,  2.036250703621140E-02,
2460158.354166667, A.D. 2023-Aug-01 20:30:00.0000,  2.297910819293915E+05, -2.721057882349274E+05, -3.052686353106656E+04,  8.365209193935663E-01,  7.156833641391142E-01,  2.085026932483702E-02,
2460158.375000000, A.D. 2023-Aug-01 21:00:00.0000,  2.312935507174371E+05, -2.708137041211161E+05, -3.048889445988176E+04,  8.328847688256511E-01,  7.199623094021429E-01,  2.133749697445270E-02,
2460158.395833333, A.D. 2023-Aug-01 21:30:00.0000,  2.327894524596074E+05, -2.695139359987201E+05, -3.045004887329465E+04,  8.292242223728709E-01,  7.242211252955694E-01,  2.182417239782458E-02,
2460158.416666667, A.D. 2023-Aug-01 22:00:00.0000,  2.342787433550310E+05, -2.682065202415865E+05, -3.041032778112617E+04,  8.255394043814192E-01,  7.284596553298807E-01,  2.231027802766794E-02,
2460158.437500000, A.D. 2023-Aug-01 22:30:00.0000,  2.357613798277976E+05, -2.668914935043916E+05, -3.036973222479918E+04,  8.218304404601959E-01,  7.326777439644601E-01,  2.279579631804229E-02,
2460158.458333333, A.D. 2023-Aug-01 23:00:00.0000,  2.372373185292224E+05, -2.655688927209212E+05, -3.032826327729929E+04,  8.180974574715988E-01,  7.368752366203917E-01,  2.328070974574287E-02,
2460158.479166667, A.D. 2023-Aug-01 23:30:00.0000,  2.387065163400942E+05, -2.642387551023279E+05, -3.028592204313209E+04,  8.143405835221532E-01,  7.410519796931533E-01,  2.376500081169225E-02,
2460158.500000000, A.D. 2023-Aug-02 00:00:00.0000,  2.401689303729058E+05, -2.629011181353662E+05, -3.024270965827892E+04,  8.105599479529778E-01,  7.452078205651921E-01,  2.424865204232801E-02,
2460158.520833333, A.D. 2023-Aug-02 00:30:00.0000,  2.416245179740684E+05, -2.615560195806047E+05, -3.019862729014948E+04,  8.067556813300896E-01,  7.493426076183816E-01,  2.473164599098848E-02,
2460158.541666667, A.D. 2023-Aug-02 01:00:00.0000,  2.430732367261065E+05, -2.602034974706157E+05, -3.015367613753215E+04,  8.029279154345522E-01,  7.534561902463572E-01,  2.521396523929570E-02,
2460158.562500000, A.D. 2023-Aug-02 01:30:00.0000,  2.445150444498369E+05, -2.588435901081431E+05, -3.010785743054205E+04,  7.990767832524661E-01,  7.575484188667291E-01,  2.569559239853519E-02,
2460158.583333333, A.D. 2023-Aug-02 02:00:00.0000,  2.459498992065283E+05, -2.574763360642488E+05, -3.006117243056613E+04,  7.952024189648044E-01,  7.616191449331673E-01,  2.617651011103173E-02,
2460158.604166667, A.D. 2023-Aug-02 02:30:00.0000,  2.473777593000427E+05, -2.561017741764362E+05, -3.001362243020622E+04,  7.913049579370938E-01,  7.656682209473610E-01,  2.665670105152351E-02,
2460158.625000000, A.D. 2023-Aug-02 03:00:00.0000,  2.487985832789583E+05, -2.547199435467541E+05, -2.996520875321944E+04,  7.873845367089484E-01,  7.696955004708450E-01,  2.713614792852947E-02,
2460158.645833333, A.D. 2023-Aug-02 03:30:00.0000,  2.502123299386734E+05, -2.533308835398775E+05, -2.991593275445612E+04,  7.834412929834498E-01,  7.737008381366950E-01,  2.761483348571486E-02,
2460158.666666667, A.D. 2023-Aug-02 04:00:00.0000,  2.516189583234910E+05, -2.519346337811688E+05, -2.986579581979540E+04,  7.794753656163839E-01,  7.776840896610862E-01,  2.809274050325161E-02,
2460158.687500000, A.D. 2023-Aug-02 04:30:00.0000,  2.530184277286834E+05, -2.505312341547181E+05, -2.981479936607818E+04,  7.754868946053313E-01,  7.816451118547165E-01,  2.856985179917365E-02,
2460158.708333333, A.D. 2023-Aug-02 05:00:00.0000,  2.544106977025383E+05, -2.491207248013627E+05, -2.976294484103781E+04,  7.714760210786133E-01,  7.855837626340880E-01,  2.904615023072771E-02,
2460158.729166667, A.D. 2023-Aug-02 05:30:00.0000,  2.557957280483836E+05, -2.477031461166864E+05, -2.971023372322835E+04,  7.674428872841009E-01,  7.894999010326502E-01,  2.952161869571907E-02,
2460158.750000000, A.D. 2023-Aug-02 06:00:00.0000,  2.571734788265922E+05, -2.462785387489996E+05, -2.965666752195021E+04,  7.633876365778812E-01,  7.933933872117950E-01,  2.999624013385138E-02,
2460158.770833333, A.D. 2023-Aug-02 06:30:00.0000,  2.585439103565669E+05, -2.448469435972985E+05, -2.960224777717370E+04,  7.593104134127906E-01,  7.972640824717109E-01,  3.046999752806157E-02,
2460158.791666667, A.D. 2023-Aug-02 07:00:00.0000,  2.599069832187042E+05, -2.434084018092063E+05, -2.954697605945995E+04,  7.552113633268124E-01,  8.011118492620865E-01,  3.094287390584810E-02,
2460158.812500000, A.D. 2023-Aug-02 07:30:00.0000,  2.612626582563365E+05, -2.419629547788943E+05, -2.949085396987945E+04,  7.510906329313427E-01,  8.049365511926647E-01,  3.141485234059271E-02,
2460158.833333333, A.D. 2023-Aug-02 08:00:00.0000,  2.626108965776541E+05, -2.405106441449841E+05, -2.943388313992826E+04,  7.469483698993281E-01,  8.087380530436465E-01,  3.188591595287743E-02,
2460158.854166667, A.D. 2023-Aug-02 08:30:00.0000,  2.639516595576049E+05, -2.390515117884322E+05, -2.937606523144209E+04,  7.427847229532744E-01,  8.125162207759402E-01,  3.235604791179308E-02,
2460158.875000000, A.D. 2023-Aug-02 09:00:00.0000,  2.652849088397730E+05, -2.375855998303950E+05, -2.931740193650752E+04,  7.385998418531319E-01,  8.162709215412567E-01,  3.282523143624128E-02,
2460158.895833333, A.D. 2023-Aug-02 09:30:00.0000,  2.666106063382346E+05, -2.361129506300766E+05, -2.925789497737134E+04,  7.343938773840591E-01,  8.200020236920456E-01,  3.329344979623056E-02,
2460158.916666667, A.D. 2023-Aug-02 10:00:00.0000,  2.679287142393930E+05, -2.346336067825590E+05, -2.919754610634739E+04,  7.301669813440642E-01,  8.237093967912754E-01,  3.376068631416274E-02,
2460158.937500000, A.D. 2023-Aug-02 10:30:00.0000,  2.692391950037899E+05, -2.331476111166137E+05, -2.913635710572105E+04,  7.259193065315316E-01,  8.273929116220500E-01,  3.422692436611458E-02,
2460158.958333333, A.D. 2023-Aug-02 11:00:00.0000,  2.705420113678952E+05, -2.316550066924978E+05, -2.907432978765147E+04,  7.216510067326320E-01,  8.310524401970660E-01,  3.469214738310833E-02,
2460158.979166667, A.D. 2023-Aug-02 11:30:00.0000,  2.718371263458731E+05, -2.301558367997317E+05, -2.901146599407164E+04,  7.173622367086219E-01,  8.346878557679048E-01,  3.515633885237684E-02,
2460159.000000000, A.D. 2023-Aug-02 12:00:00.0000,  2.731245032313263E+05, -2.286501449548612E+05, -2.894776759658592E+04,  7.130531521830309E-01,  8.382990328341581E-01,  3.561948231861933E-02,
2460159.020833333, A.D. 2023-Aug-02 12:30:00.0000,  2.744041055990161E+05, -2.271379748992029E+05, -2.888323649636559E+04,  7.087239098287447E-01,  8.418858471523900E-01,  3.608156138524793E-02,
2460159.041666667, A.D. 2023-Aug-02 13:00:00.0000,  2.756758973065597E+05, -2.256193705965735E+05, -2.881787462404199E+04,  7.043746672549804E-01,  8.454481757449269E-01,  3.654255971562648E-02,
2460159.062500000, A.D. 2023-Aug-02 13:30:00.0000,  2.769398424961035E+05, -2.240943762310042E+05, -2.875168393959760E+04,  7.000055829941635E-01,  8.489858969084811E-01,  3.700246103429983E-02,
2460159.083333333, A.D. 2023-Aug-02 14:00:00.0000,  2.781959055959739E+05, -2.225630362044385E+05, -2.868466643225466E+04,  6.956168164887012E-01,  8.524988902226003E-01,  3.746124912821430E-02,
2460159.104166667, A.D. 2023-Aug-02 14:30:00.0000,  2.794440513223018E+05, -2.210253951344161E+05, -2.861682412036184E+04,  6.912085280776643E-01,  8.559870365579465E-01,  3.791890784792717E-02,
2460159.125000000, A.D. 2023-Aug-02 15:00:00.0000,  2.806842446806261E+05, -2.194814978517414E+05, -2.854815905127871E+04,  6.867808789833699E-01,  8.594502180844006E-01,  3.837542110880948E-02,
2460159.145833333, A.D. 2023-Aug-02 15:30:00.0000,  2.819164509674702E+05, -2.179313893981376E+05, -2.847867330125792E+04,  6.823340312978777E-01,  8.628883182789922E-01,  3.883077289223591E-02,
2460159.166666667, A.D. 2023-Aug-02 16:00:00.0000,  2.831406357718959E+05, -2.163751150238874E+05, -2.840836897532540E+04,  6.778681479693942E-01,  8.663012219336523E-01,  3.928494724676612E-02,
2460159.187500000, A.D. 2023-Aug-02 16:30:00.0000,  2.843567649770320E+05, -2.148127201854584E+05, -2.833724820715816E+04,  6.733833927885929E-01,  8.696888151627918E-01,  3.973792828931533E-02,
2460159.208333333, A.D. 2023-Aug-02 17:00:00.0000,  2.855648047615787E+05, -2.132442505431168E+05, -2.826531315896059E+04,  6.688799303748522E-01,  8.730509854106957E-01,  4.018970020631540E-02,
2460159.229166667, A.D. 2023-Aug-02 17:30:00.0000,  2.867647216012863E+05, -2.116697519585267E+05, -2.819256602133795E+04,  6.643579261624107E-01,  8.763876214587446E-01,  4.064024725486354E-02,
2460159.250000000, A.D. 2023-Aug-02 18:00:00.0000,  2.879564822704095E+05, -2.100892704923369E+05, -2.811900901316828E+04,  6.598175463864491E-01,  8.796986134324513E-01,  4.108955376386136E-02,
2460159.270833333, A.D. 2023-Aug-02 18:30:00.0000,  2.891400538431372E+05, -2.085028524017557E+05, -2.804464438147214E+04,  6.552589580690930E-01,  8.829838528083175E-01,  4.153760413514268E-02,
2460159.291666667, A.D. 2023-Aug-02 19:00:00.0000,  2.903154036949953E+05, -2.069105441381125E+05, -2.796947440128036E+04,  6.506823290053473E-01,  8.862432324205087E-01,  4.198438284458950E-02,
2460159.312500000, A.D. 2023-Aug-02 19:30:00.0000,  2.914824995042260E+05, -2.053123923444085E+05, -2.789350137549963E+04,  6.460878277489610E-01,  8.894766464673450E-01,  4.242987444323759E-02,
2460159.333333333, A.D. 2023-Aug-02 20:00:00.0000,  2.926413092531404E+05, -2.037084438528556E+05, -2.781672763477634E+04,  6.414756235982257E-01,  8.926839905176100E-01,  4.287406355836904E-02,
2460159.354166667, A.D. 2023-Aug-02 20:30:00.0000,  2.937918012294458E+05, -2.020987456824035E+05, -2.773915553735841E+04,  6.368458865817107E-01,  8.958651615166716E-01,  4.331693489459437E-02,
2460159.375000000, A.D. 2023-Aug-02 21:00:00.0000,  2.949339440275477E+05, -2.004833450362573E+05, -2.766078746895494E+04,  6.321987874439381E-01,  8.990200577924216E-01,  4.375847323492188E-02,
2460159.395833333, A.D. 2023-Aug-02 21:30:00.0000,  2.960677065498251E+05, -1.988622892993829E+05, -2.758162584259437E+04,  6.275344976310009E-01,  9.021485790610269E-01,  4.419866344181483E-02,
2460159.416666667, A.D. 2023-Aug-02 22:00:00.0000,  2.971930580078807E+05, -1.972356260360039E+05, -2.750167309848031E+04,  6.228531892761268E-01,  9.052506264324958E-01,  4.463749045823678E-02,
2460159.437500000, A.D. 2023-Aug-02 22:30:00.0000,  2.983099679237644E+05, -1.956034029870868E+05, -2.742093170384593E+04,  6.181550351851887E-01,  9.083261024160548E-01,  4.507493930868406E-02,
2460159.458333333, A.D. 2023-Aug-02 23:00:00.0000,  2.994184061311712E+05, -1.939656680678188E+05, -2.733940415280611E+04,  6.134402088221687E-01,  9.113749109253416E-01,  4.551099510020590E-02,
2460159.479166667, A.D. 2023-Aug-02 23:30:00.0000,  3.005183427766128E+05, -1.923224693650746E+05, -2.725709296620789E+04,  6.087088842945747E-01,  9.143969572834068E-01,  4.594564302341153E-02,
2460159.500000000, A.D. 2023-Aug-03 00:00:00.0000,  3.016097483205625E+05, -1.906738551348753E+05, -2.717400069147941E+04,  6.039612363388153E-01,  9.173921482275301E-01,  4.637886835346428E-02,
2460159.520833333, A.D. 2023-Aug-03 00:30:00.0000,  3.026925935385741E+05, -1.890198737998386E+05, -2.709012990247661E+04,  5.991974403055328E-01,  9.203603919138456E-01,  4.681065645106297E-02,
2460159.541666667, A.D. 2023-Aug-03 01:00:00.0000,  3.037668495223743E+05, -1.873605739466210E+05, -2.700548319932849E+04,  5.944176721449018E-01,  9.233015979217811E-01,  4.724099276340954E-02,
2460159.562500000, A.D. 2023-Aug-03 01:30:00.0000,  3.048324876809289E+05, -1.856960043233517E+05, -2.692006320828047E+04,  5.896221083918911E-01,  9.262156772583043E-01,  4.766986282516439E-02,
2460159.583333333, A.D. 2023-Aug-03 02:00:00.0000,  3.058894797414816E+05, -1.840262138370596E+05, -2.683387258153620E+04,  5.848109261514959E-01,  9.291025423619846E-01,  4.809725225938594E-02,
2460159.604166667, A.D. 2023-Aug-03 02:30:00.0000,  3.069377977505672E+05, -1.823512515510926E+05, -2.674691399709759E+04,  5.799843030839398E-01,  9.319621071068622E-01,  4.852314677845976E-02,
2460159.625000000, A.D. 2023-Aug-03 03:00:00.0000,  3.079774140749974E+05, -1.806711666825310E+05, -2.665919015860308E+04,  5.751424173898539E-01,  9.347942868061281E-01,  4.894753218501124E-02,
2460159.645833333, A.D. 2023-Aug-03 03:30:00.0000,  3.090083014028203E+05, -1.789860085995933E+05, -2.657070379516463E+04,  5.702854477954310E-01,  9.375989982156168E-01,  4.937039437280588E-02,
2460159.666666667, A.D. 2023-Aug-03 04:00:00.0000,  3.100304327442529E+05, -1.772958268190366E+05, -2.648145766120262E+04,  5.654135735375604E-01,  9.403761595371075E-01,  4.979171932763415E-02,
2460159.687500000, A.D. 2023-Aug-03 04:30:00.0000,  3.110437814325874E+05, -1.756006710035511E+05, -2.639145453627959E+04,  5.605269743489468E-01,  9.431256904214366E-01,  5.021149312818468E-02,
2460159.708333333, A.D. 2023-Aug-03 05:00:00.0000,  3.120483211250695E+05, -1.739005909591492E+05, -2.630069722493214E+04,  5.556258304432146E-01,  9.458475119714215E-01,  5.062970194690036E-02,
2460159.729166667, A.D. 2023-Aug-03 05:30:00.0000,  3.130440258037515E+05, -1.721956366325492E+05, -2.620918855650154E+04,  5.507103225000001E-01,  9.485415467445958E-01,  5.104633205082215E-02,
2460159.750000000, A.D. 2023-Aug-03 06:00:00.0000,  3.140308697763168E+05, -1.704858581085550E+05, -2.611693138496252E+04,  5.457806316500365E-01,  9.512077187557533E-01,  5.146136980241767E-02,
2460159.770833333, A.D. 2023-Aug-03 06:30:00.0000,  3.150088276768792E+05, -1.687713056074303E+05, -2.602392858875093E+04,  5.408369394602341E-01,  9.538459534793077E-01,  5.187480166039543E-02,
2460159.791666667, A.D. 2023-Aug-03 07:00:00.0000,  3.159778744667545E+05, -1.670520294822696E+05, -2.593018307058974E+04,  5.358794279187550E-01,  9.564561778514600E-01,  5.228661418050418E-02,
