            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459152.344714629, A.D. 2020-Oct-29 20:16:23.3440,  1.203564775103888E+08,  8.708606127586441E+07, -1.520460125612095E+04, -1.794546226829114E+01,  2.401626945304061E+01, -4.067302758993918E-03,  4.955382211564225E+02,  1.485586213534315E+08, -4.602240532212072E-01,
2459152.594714629, A.D. 2020-Oct-30 02:16:23.3440,  1.199677267584075E+08,  8.760399076546846E+07, -1.529286087613180E+04, -1.804992635327389E+01,  2.394009196859414E+01, -4.104631848942830E-03,  4.955051116324001E+02,  1.485486953678416E+08, -4.588459971150072E-01,
2459152.844714629, A.D. 2020-Oct-30 08:16:23.3440,  1.195767229139201E+08,  8.812027010658057E+07, -1.538191000197828E+04, -1.815408182759688E+01,  2.386347804826318E+01, -4.140384637670635E-03,  4.954721019661961E+02,  1.485387993188726E+08, -4.574523140373870E-01,
2459153.094714629, A.D. 2020-Oct-30 14:16:23.3440,  1.191834726505726E+08,  8.863488987993893E+07, -1.547171326646954E+04, -1.825792797945670E+01,  2.378642840212826E+01, -4.174439469220914E-03,  4.954391932468417E+02,  1.485289335330077E+08, -4.560440295306423E-01,
2459153.344714629, A.D. 2020-Oct-30 20:16:23.3440,  1.187879826575821E+08,  8.914784068111232E+07, -1.556223270639405E+04, -1.836146407862136E+01,  2.370894369329056E+01, -4.206677648777912E-03,  4.954063864891484E+02,  1.485190983144798E+08, -4.546221782460363E-01,
2459153.594714629, A.D. 2020-Oct-31 02:16:23.3440,  1.183902596401533E+08,  8.965911311948511E+07, -1.565342782817036E+04, -1.846468937467171E+01,  2.363102453789618E+01, -4.236983615955481E-03,  4.953736826330609E+02,  1.485092939450772E+08, -4.531878036614672E-01,
2459153.844714629, A.D. 2020-Oct-31 08:16:23.3440,  1.179903103199348E+08,  9.016869781724469E+07, -1.574525567766279E+04, -1.856760309513406E+01,  2.355267150529383E+01, -4.265245123736605E-03,  4.953410825430362E+02,  1.484995206839577E+08, -4.517419576590748E-01,
2459154.094714629, A.D. 2020-Oct-31 14:16:23.3440,  1.175881414355161E+08,  9.067658540837343E+07, -1.583767091353983E+04, -1.867020444354443E+01,  2.347388511832327E+01, -4.291353421443489E-03,  4.953085870074559E+02,  1.484897787674721E+08, -4.502856999954002E-01,
2459154.344714629, A.D. 2020-Oct-31 20:16:23.3440,  1.171837597429673E+08,  9.118276653764835E+07, -1.593062588491663E+04, -1.877249259747145E+01,  2.339466585373769E+01, -4.315203439210435E-03,  4.952761967380813E+02,  1.484800684090010E+08, -4.488200976821237E-01,
2459154.594714629, A.D. 2020-Nov-01 02:16:23.3440,  1.167771720164212E+08,  9.168723185965163E+07, -1.602407071284205E+04, -1.887446670652461E+01,  2.331501414275774E+01, -4.336693971620065E-03,  4.952439123695544E+02,  1.484703897988053E+08, -4.473462242974364E-01,
2459154.844714629, A.D. 2020-Nov-01 08:16:23.3440,  1.163683850486992E+08,  9.218997203779386E+07, -1.611795337563753E+04, -1.897612589037263E+01,  2.323493037174984E+01, -4.355727858468939E-03,  4.952117344589519E+02,  1.484607431038924E+08, -4.458651592497169E-01,
2459155.094714629, A.D. 2020-Nov-01 14:16:23.3440,  1.159574056519785E+08,  9.269097774335395E+07, -1.621221979825944E+04, -1.907746923679380E+01,  2.315441488301623E+01, -4.372212160761890E-03,  4.951796634853920E+02,  1.484511284678985E+08, -4.443779870154276E-01,
2459155.344714629, A.D. 2020-Nov-01 20:16:23.3440,  1.155442406585019E+08,  9.319023965453637E+07, -1.630681394532323E+04, -1.917849579977693E+01,  2.307346797568020E+01, -4.386058330670295E-03,  4.951476998496967E+02,  1.484415460109868E+08, -4.428857963732269E-01,
2459155.594714629, A.D. 2020-Nov-02 02:16:23.3440,  1.151288969213277E+08,  9.368774845554900E+07, -1.640167791769654E+04, -1.927920459768732E+01,  2.299208990664589E+01, -4.397182374345832E-03,  4.951158438741097E+02,  1.484319958297636E+08, -4.413896796556891E-01,
2459155.844714629, A.D. 2020-Nov-02 08:16:23.3440,  1.147113813151179E+08,  9.418349483570191E+07, -1.649675205259025E+04, -1.937959461150706E+01,  2.291028089160933E+01, -4.405505007282429E-03,  4.950840958020655E+02,  1.484224779972087E+08, -4.398907320380956E-01,
2459156.094714629, A.D. 2020-Nov-02 14:16:23.3440,  1.142917007369645E+08,  9.467746948852846E+07, -1.659197502678633E+04, -1.947966478315415E+01,  2.282804110609476E+01, -4.410951802070073E-03,  4.950524557980087E+02,  1.484129925626214E+08, -4.383900508820000E-01,
2459156.344714629, A.D. 2020-Nov-02 20:16:23.3440,  1.138698621072502E+08,  9.516966311092886E+07, -1.668728396327049E+04, -1.957941401387844E+01,  2.274537068648916E+01, -4.413453329181749E-03,  4.950209239472589E+02,  1.484035395515798E+08, -4.368887351480261E-01,
2459156.594714629, A.D. 2020-Nov-03 02:16:23.3440,  1.134458723705439E+08,  9.566006640233570E+07, -1.678261454048008E+04, -1.967884116272692E+01,  2.266226973104756E+01, -4.412945292068926E-03,  4.949895002559129E+02,  1.483941189659117E+08, -4.353878848888472E-01,
2459156.844714629, A.D. 2020-Nov-03 08:16:23.3440,  1.130197384965284E+08,  9.614867006390055E+07, -1.687790110468864E+04, -1.977794504506382E+01,  2.257873830084190E+01, -4.409368657981361E-03,  4.949581846507829E+02,  1.483847307836761E+08, -4.338886008291063E-01,
2459157.094714629, A.D. 2020-Nov-03 14:16:23.3440,  1.125914674809592E+08,  9.663546479770054E+07, -1.697307678508759E+04, -1.987672443112530E+01,  2.249477642062843E+01, -4.402669787026525E-03,  4.949269769793597E+02,  1.483753749591517E+08, -4.323919840341366E-01,
2459157.344714629, A.D. 2020-Nov-03 20:16:23.3440,  1.121610663466550E+08,  9.712044130596231E+07, -1.706807361158729E+04, -1.997517804458129E+01,  2.241038407961092E+01, -4.392800562076360E-03,  4.948958770097982E+02,  1.483660514228331E+08, -4.308991356638717E-01,
2459157.594714629, A.D. 2020-Nov-04 02:16:23.3440,  1.117285421445195E+08,  9.760359029030110E+07, -1.716282263571024E+04, -2.007330456107160E+01,  2.232556123208088E+01, -4.379718522898202E-03,  4.948648844309168E+02,  1.483567600814304E+08, -4.294111568027805E-01,
2459157.844714629, A.D. 2020-Nov-04 08:16:23.3440,  1.112939019545948E+08,  9.808490245097262E+07, -1.725725405413657E+04, -2.017110260667688E+01,  2.224030779792115E+01, -4.363387008156749E-03,  4.948339988522066E+02,  1.483475008178722E+08, -4.279291483496359E-01,
2459158.094714629, A.D. 2020-Nov-04 14:16:23.3440,  1.108571528871496E+08,  9.856436848613366E+07, -1.735129733566195E+04, -2.026857075627993E+01,  2.215462366296500E+01, -4.343775309507691E-03,  4.948032198038488E+02,  1.483382734913101E+08, -4.264542109451192E-01,
2459158.344714629, A.D. 2020-Nov-04 20:16:23.3440,  1.104183020838040E+08,  9.904197909110947E+07, -1.744488135164231E+04, -2.036570753176774E+01,  2.206850867921040E+01, -4.320858842124409E-03,  4.947725467367343E+02,  1.483290779371254E+08, -4.249874449071884E-01,
2459158.594714629, A.D. 2020-Nov-05 02:16:23.3440,  1.099773567186956E+08,  9.951772495766363E+07, -1.753793451020122E+04, -2.046251140002062E+01,  2.198196266489701E+01, -4.294619336445038E-03,  4.947419790224905E+02,  1.483199139669369E+08, -4.235299501376526E-01,
2459158.844714629, A.D. 2020-Nov-05 08:16:23.3440,  1.095343239996917E+08,  9.999159677326909E+07, -1.763038489499688E+04, -2.055898077063169E+01,  2.189498540446334E+01, -4.265045055888095E-03,  4.947115159535170E+02,  1.483107813686111E+08, -4.220828259553342E-01,
2459159.094714629, A.D. 2020-Nov-05 14:16:23.3440,  1.090892111696544E+08,  1.004635852203762E+08, -1.772216040886939E+04, -2.065511399329741E+01,  2.180757664841163E+01, -4.232131045382559E-03,  4.946811567430368E+02,  1.483016799062783E+08, -4.206471708036979E-01,
2459159.344714629, A.D. 2020-Nov-05 20:16:23.3440,  1.086420255077656E+08,  1.009336809756782E+08, -1.781318892349303E+04, -2.075090935481943E+01,  2.171973611311966E+01, -4.195879415504145E-03,  4.946509005251754E+02,  1.482926093203558E+08, -4.192240817733173E-01,
2459159.594714629, A.D. 2020-Nov-06 02:16:23.3440,  1.081927743309223E+08,  1.014018747093716E+08, -1.790339843529463E+04, -2.084636507565841E+01,  2.163146348065136E+01, -4.156299666632002E-03,  4.946207463550827E+02,  1.482835693275847E+08, -4.178146538718404E-01,
2459159.844714629, A.D. 2020-Nov-06 08:16:23.3440,  1.077414649952109E+08,  1.018681570844138E+08, -1.799271722894162E+04, -2.094147930598286E+01,  2.154275839863124E+01, -4.113409057174167E-03,  4.945906932091195E+02,  1.482745596210859E+08, -4.164199789668952E-01,
2459160.094714629, A.D. 2020-Nov-06 14:16:23.3440,  1.072881048974737E+08,  1.023325187557789E+08, -1.808107404941320E+04, -2.103625012116049E+01,  2.145362048026231E+01, -4.067233019272365E-03,  4.945607399851332E+02,  1.482655798704420E+08, -4.150411443207889E-01,
2459160.344714629, A.D. 2020-Nov-06 20:16:23.3440,  1.068327014769781E+08,  1.027949503697166E+08, -1.816839828342199E+04, -2.113067551664632E+01,  2.136404930458135E+01, -4.017805624534354E-03,  4.945308855028574E+02,  1.482566297218182E+08, -4.136792306295701E-01,
2459160.594714629, A.D. 2020-Nov-07 02:16:23.3440,  1.063752622172038E+08,  1.032554425630194E+08, -1.825462015154213E+04, -2.122475340223104E+01,  2.127404441706172E+01, -3.965170101244198E-03,  4.945011285044723E+02,  1.482477087981296E+08, -4.123353094740892E-01,
2459160.844714629, A.D. 2020-Nov-07 08:16:23.3440,  1.059157946477616E+08,  1.037139859623093E+08, -1.833967091204226E+04, -2.131848159562603E+01,  2.118360533068785E+01, -3.909379403074453E-03,  4.944714676553746E+02,  1.482388166992722E+08, -4.110104400875176E-01,
2459161.094714629, A.D. 2020-Nov-07 14:16:23.3440,  1.054543063464574E+08,  1.041705711833519E+08, -1.842348307760060E+04, -2.141185781537655E+01,  2.109273152764260E+01, -3.850496827731753E-03,  4.944419015452061E+02,  1.482299530024313E+08, -4.097056653409461E-01,
2459161.344714629, A.D. 2020-Nov-07 20:16:23.3440,  1.049908049415162E+08,  1.046251888304170E+08, -1.850599064569175E+04, -2.150487967311522E+01,  2.100142246175972E+01, -3.788596681902234E-03,  4.944124286892034E+02,  1.482211172624860E+08, -4.084220068514584E-01,
2459161.594714629, A.D. 2020-Nov-08 02:16:23.3440,  1.045252981139818E+08,  1.050778294957004E+08, -1.858712934410572E+04, -2.159754466519078E+01,  2.090967756191050E+01, -3.723764986453659E-03,  4.943830475299341E+02,  1.482123090125298E+08, -4.071604591181218E-01,
2459161.844714629, A.D. 2020-Nov-08 08:16:23.3440,  1.040577936003013E+08,  1.055284837588311E+08, -1.866683689177036E+04, -2.168985016373594E+01,  2.081749623649965E+01, -3.656100213284219E-03,  4.943537564394940E+02,  1.482035277645292E+08, -4.059219826013310E-01,
2459162.094714629, A.D. 2020-Nov-08 14:16:23.3440,  1.035882991951101E+08,  1.059771421864898E+08, -1.874505327590555E+04, -2.178179340727000E+01,  2.072487787925482E+01, -3.585714042020349E-03,  4.943245537222424E+02,  1.481947730101441E+08, -4.047074956714564E-01,
2459162.344714629, A.D. 2020-Nov-08 20:16:23.3440,  1.031168227542213E+08,  1.064237953321669E+08, -1.882172104546428E+04, -2.187337149096988E+01,  2.063182187649566E+01, -3.512732121447648E-03,  4.942954376181596E+02,  1.481860442217337E+08, -4.035178653702520E-01,
2459162.594714629, A.D. 2020-Nov-09 02:16:23.3440,  1.026433721978298E+08,  1.068684337360962E+08, -1.889678562108427E+04, -2.196458135678311E+01,  2.053832761606403E+01, -3.437294816921899E-03,  4.942664063069156E+02,  1.481773408535770E+08, -4.023538969518869E-01,
2459162.844714629, A.D. 2020-Nov-09 08:16:23.3440,  1.021679555139276E+08,  1.073110479254006E+08, -1.897019562063366E+04, -2.205541978360236E+01,  2.044439449808593E+01, -3.359557921133849E-03,  4.942374579127348E+02,  1.481686623433303E+08, -4.012163222002266E-01,
2459163.094714629, A.D. 2020-Nov-09 14:16:23.3440,  1.016905807619297E+08,  1.077516284144908E+08, -1.904190319965780E+04, -2.214588337776698E+01,  2.035002194771534E+01, -3.279693301670328E-03,  4.942085905101464E+02,  1.481600081137522E+08, -4.001057865562321E-01,
2459163.344714629, A.D. 2020-Nov-09 20:16:23.3440,  1.012112560764982E+08,  1.081901657057633E+08, -1.911186440473795E+04, -2.223596856420594E+01,  2.025520942997925E+01, -3.197889455102576E-03,  4.941798021307029E+02,  1.481513775747170E+08, -3.990228351334428E-01,
2459163.594714629, A.D. 2020-Nov-10 02:16:23.3440,  1.007299896715478E+08,  1.086266502906405E+08, -1.918003953749686E+04, -2.232567157858353E+01,  2.015995646680025E+01, -3.114351933573012E-03,  4.941510907707424E+02,  1.481427701255420E+08, -3.979678977521895E-01,
2459163.844714629, A.D. 2020-Nov-10 08:16:23.3440,  1.002467898444064E+08,  1.090610726510044E+08, -1.924639352629334E+04, -2.241498846085235E+01,  2.006426265621727E+01, -3.029303607123168E-03,  4.941224544002590E+02,  1.481341851576465E+08, -3.969412731812680E-01,
2459164.094714629, A.D. 2020-Nov-10 14:16:23.3440,  9.976166498009606E+07,  1.094934232610666E+08, -1.931089630118012E+04, -2.250391505065511E+01,  1.996812769375619E+01, -2.942984722607456E-03,  4.940938909729302E+02,  1.481256220575587E+08, -3.959431128401309E-01,
2459164.344714629, A.D. 2020-Nov-10 20:16:23.3440,  9.927462355568855E+07,  1.099236925897242E+08, -1.937352316782624E+04, -2.259244698504313E+01,  1.987155139581887E+01, -2.855652719270907E-03,  4.940653984373274E+02,  1.481170802102757E+08, -3.949734042826256E-01,
2459164.594714629, A.D. 2020-Nov-11 02:16:23.3440,  9.878567414468168E+07,  1.103518711034389E+08, -1.943425517434627E+04, -2.268057969899076E+01,  1.977453372486386E+01, -2.767581761367488E-03,  4.940369747493146E+02,  1.481085590029809E+08, -3.940319548523701E-01,
2459164.844714629, A.D. 2020-Nov-11 08:16:23.3440,  9.829482542132932E+07,  1.107779492696777E+08, -1.949307946461439E+04, -2.276830842918006E+01,  1.967707481604880E+01, -2.679061950662920E-03,  4.940086178856029E+02,  1.481000578291076E+08, -3.931183759654015E-01,
2459165.094714629, A.D. 2020-Nov-11 14:16:23.3440,  9.780208616485065E+07,  1.112019175609404E+08, -1.954998961095512E+04, -2.285562822149434E+01,  1.957917500488966E+01, -2.590398186561593E-03,  4.939803258584013E+02,  1.480915760927311E+08, -3.922320685329585E-01,
2459165.344714629, A.D. 2020-Nov-11 20:16:23.3440,  9.730746526343401E+07,  1.116237664593912E+08, -1.960498591795564E+04, -2.294253394261899E+01,  1.948083485538239E+01, -2.501908647256634E-03,  4.939520967310593E+02,  1.480831132132581E+08, -3.913722100914652E-01,
2459165.594714629, A.D. 2020-Nov-12 02:16:23.3440,  9.681097171794263E+07,  1.120434864620956E+08, -1.965807568945736E+04, -2.302902029604060E+01,  1.938205518792006E+01, -2.413922876709051E-03,  4.939239286345573E+02,  1.480746686303705E+08, -3.905377442233396E-01,
2459165.844714629, A.D. 2020-Nov-12 08:16:23.3440,  9.631261464522582E+07,  1.124610680868529E+08, -1.970927344972640E+04, -2.311508184264642E+01,  1.928283710624444E+01, -2.326779472030971E-03,  4.938958197846590E+02,  1.480662418091680E+08, -3.897273728730911E-01,
2459166.094714629, A.D. 2020-Nov-12 14:16:23.3440,  9.581240328093480E+07,  1.128765018785917E+08, -1.975860111053288E+04, -2.320071302596980E+01,  1.918318202259251E+01, -2.240823381177037E-03,  4.938677684994959E+02,  1.480578322454388E+08, -3.889395521334509E-01,
2459166.344714629, A.D. 2020-Nov-12 20:16:23.3440,  9.531034698174374E+07,  1.132897784162816E+08, -1.980608807575703E+04, -2.328590820196448E+01,  1.908309168015048E+01, -2.156402836422266E-03,  4.938397732173138E+02,  1.480494394709811E+08, -3.881724920261743E-01,
2459166.594714629, A.D. 2020-Nov-13 02:16:23.3440,  9.480645522688170E+07,  1.137008883202929E+08, -1.985177127639949E+04, -2.337066167300758E+01,  1.898256817191601E+01, -2.073865965743771E-03,  4.938118325140785E+02,  1.480410630588799E+08, -3.874241607174976E-01,
2459166.844714629, A.D. 2020-Nov-13 08:16:23.3440,  9.430073761888832E+07,  1.141098222601168E+08, -1.989569512923062E+04, -2.345496772563418E+01,  1.888161395509985E+01, -1.993557141611646E-03,  4.937839451206074E+02,  1.480327026286440E+08, -3.866922934882396E-01,
2459167.094714629, A.D. 2020-Nov-13 14:16:23.3440,  9.379320388352056E+07,  1.145165709623410E+08, -1.993791141443700E+04, -2.353882067131144E+01,  1.878023186027630E+01, -1.915813142907119E-03,  4.937561099388778E+02,  1.480243578510944E+08, -3.859744066281011E-01,
2459167.344714629, A.D. 2020-Nov-13 20:16:23.3440,  9.328386386875334E+07,  1.149211252187609E+08, -1.997847906925529E+04, -2.362221488937827E+01,  1.867842509461821E+01, -1.840959220007932E-03,  4.937283260571569E+02,  1.480160284529005E+08, -3.852678162481366E-01,
2459167.594714629, A.D. 2020-Nov-14 02:16:23.3440,  9.277272754283842E+07,  1.153234758944913E+08, -2.001746389641613E+04, -2.370514487112214E+01,  1.857619723872524E+01, -1.769305164234680E-03,  4.937005927636040E+02,  1.480077142206578E+08, -3.845696618138471E-01,
2459167.844714629, A.D. 2020-Nov-14 08:16:23.3440,  9.225980499140960E+07,  1.157236139359387E+08, -2.005493818859756E+04, -2.378760526384694E+01,  1.847355223676539E+01, -1.701141489765412E-03,  4.936729095580191E+02,  1.479994150044102E+08, -3.838769340022879E-01,
2459168.094714629, A.D. 2020-Nov-14 14:16:23.3440,  9.174510641364634E+07,  1.161215303784863E+08, -2.009098027279973E+04, -2.386959091371801E+01,  1.837049437989229E+01, -1.636735838371095E-03,  4.936452761614447E+02,  1.479911307205283E+08, -3.831865062930932E-01,
2459168.344714629, A.D. 2020-Nov-14 20:16:23.3440,  9.122864211753686E+07,  1.165172163537521E+08, -2.012567398037761E+04, -2.395109690616192E+01,  1.826702828315831E+01, -1.576329713684821E-03,  4.936176925233807E+02,  1.479828613538725E+08, -3.824951695302847E-01,
2459168.594714629, A.D. 2020-Nov-15 02:16:23.3440,  9.071042251430511E+07,  1.169106630962800E+08, -2.015910805077851E+04, -2.403211860265362E+01,  1.816315885640098E+01, -1.520135642478770E-03,  4.935901588264270E+02,  1.479746069591850E+08, -3.817996685518968E-01,
2459168.844714629, A.D. 2020-Nov-15 08:16:23.3440,  9.019045811209221E+07,  1.173018619495447E+08, -2.019137547966093E+04, -2.411265167282948E+01,  1.805889126982948E+01, -1.468334846062902E-03,  4.935626754882460E+02,  1.479663676616776E+08, -3.810967398730440E-01,
2459169.094714629, A.D. 2020-Nov-15 14:16:23.3440,  8.966875950900239E+07,  1.176908043711636E+08, -2.022257282269001E+04, -2.419269212104734E+01,  1.795423091521759E+01, -1.421075488523549E-03,  4.935352431607982E+02,  1.479581436568034E+08, -3.803831493905668E-01,
2459169.344714629, A.D. 2020-Nov-15 20:16:23.3440,  8.914533738564205E+07,  1.180774819372328E+08, -2.025279946805537E+04, -2.427223630670999E+01,  1.784918336383146E+01, -1.378471541314319E-03,  4.935078627268980E+02,  1.479499352092233E+08, -3.796557290220275E-01,
2459169.594714629, A.D. 2020-Nov-16 02:16:23.3440,  8.862020249729082E+07,  1.184618863457302E+08, -2.028215689136833E+04, -2.435128095793044E+01,  1.774375432227269E+01, -1.340602284292558E-03,  4.934805352941947E+02,  1.479417426510024E+08, -3.789114113014326E-01,
2459169.844714629, A.D. 2020-Nov-16 08:16:23.3440,  8.809336566585140E+07,  1.188440094189529E+08, -2.031074790664017E+04, -2.442982317836794E+01,  1.763794958748917E+01, -1.307512437925595E-03,  4.934532621867627E+02,  1.479335663790880E+08, -3.781472610318410E-01,
2459170.094714629, A.D. 2020-Nov-16 14:16:23.3440,  8.756483777172478E+07,  1.192238431049854E+08, -2.033867592670023E+04, -2.450786044732774E+01,  1.753177500218519E+01, -1.279212897393300E-03,  4.934260449345400E+02,  1.479254068521442E+08, -3.773605032446597E-01,
2459170.344714629, A.D. 2020-Nov-16 20:16:23.3440,  8.703462974575309E+07,  1.196013794782197E+08, -2.036604424555600E+04, -2.458539061345912E+01,  1.742523641178762E+01, -1.255682019118076E-03,  4.933988852609040E+02,  1.479172645868264E+08, -3.765485468888932E-01,
2459170.594714629, A.D. 2020-Nov-17 02:16:23.3440,  8.650275256136338E+07,  1.199766107389715E+08, -2.039295535381138E+04, -2.466241188259939E+01,  1.731833962399967E+01, -1.236867393026309E-03,  4.933717850687054E+02,  1.479091401535949E+08, -3.757090038649479E-01,
2459170.844714629, A.D. 2020-Nov-17 08:16:23.3440,  8.596921722703035E+07,  1.203495292122587E+08, -2.041951029703021E+04, -2.473892280048179E+01,  1.721109037180771E+01, -1.222688021305984E-03,  4.933447464251047E+02,  1.479010341721688E+08, -3.748397032128176E-01,
2459171.094714629, A.D. 2020-Nov-17 14:16:23.3440,  8.543403477916099E+07,  1.207201273458255E+08, -2.044580808474869E+04, -2.481492223114927E+01,  1.710349428061549E+01, -1.213036816371194E-03,  4.933177715455631E+02,  1.478929473067268E+08, -3.739387004538328E-01,
2459171.344714629, A.D. 2020-Nov-17 20:16:23.3440,  8.489721627548333E+07,  1.210883977075037E+08, -2.047194515597820E+04, -2.489040933198888E+01,  1.699555683997576E+01, -1.207783327602741E-03,  4.932908627773288E+02,  1.478848802609561E+08, -3.730042822544634E-01,
2459171.594714629, A.D. 2020-Nov-18 02:16:23.3440,  8.435877278900278E+07,  1.214543329820174E+08, -2.049801490545273E+04, -2.496538352632785E+01,  1.688728338018705E+01, -1.206776607464377E-03,  4.932640225827462E+02,  1.478768337730490E+08, -3.720349667263427E-01,
2459171.844714629, A.D. 2020-Nov-18 08:16:23.3440,  8.381871540256806E+07,  1.218179259673345E+08, -2.052410727231205E+04, -2.503984447451287E+01,  1.677867905382992E+01, -1.209848132485369E-03,  4.932372535226909E+02,  1.478688086107366E+08, -3.710294997913789E-01,
2459172.094714629, A.D. 2020-Nov-18 14:16:23.3440,  8.327705520407073E+07,  1.221791695706727E+08, -2.055030839194357E+04, -2.511379204433742E+01,  1.666974882214613E+01, -1.216814702718061E-03,  4.932105582403902E+02,  1.478608055664388E+08, -3.699868481226976E-01,
2459172.344714629, A.D. 2020-Nov-18 20:16:23.3440,  8.273380328228296E+07,  1.225380568042606E+08, -2.057670030953735E+04, -2.518722628159680E+01,  1.656049744601896E+01, -1.227481253190277E-03,  4.931839394458602E+02,  1.478528254525976E+08, -3.689061892217074E-01,
2459172.594714629, A.D. 2020-Nov-19 02:16:23.3440,  8.218897072332431E+07,  1.228945807809517E+08, -2.060336075285822E+04, -2.526014738144930E+01,  1.645092948120202E+01, -1.241643522118530E-03,  4.931573999011434E+02,  1.478448690972527E+08, -3.677868992103793E-01,
2459172.844714629, A.D. 2020-Nov-19 08:16:23.3440,  8.164256860773267E+07,  1.232487347097764E+08, -2.063036296089739E+04, -2.533255566113660E+01,  1.634104927735270E+01, -1.259090533224594E-03,  4.931309424064913E+02,  1.478369373398985E+08, -3.666285389125292E-01,
2459173.094714629, A.D. 2020-Nov-19 14:16:23.3440,  8.109460800810619E+07,  1.236005118915106E+08, -2.065777556354553E+04, -2.540445153450702E+01,  1.623086098038256E+01, -1.279606860273397E-03,  4.931045697875947E+02,  1.478290310276555E+08, -3.654308387681402E-01,
2459173.344714629, A.D. 2020-Nov-19 20:16:23.3440,  8.054509998727278E+07,  1.239499057143251E+08, -2.068566250795871E+04, -2.547583548865810E+01,  1.612036853760463E+01, -1.302974653928146E-03,  4.930782848839269E+02,  1.478211510117767E+08, -3.641936830800996E-01,
2459173.594714629, A.D. 2020-Nov-20 02:16:23.3440,  7.999405559693941E+07,  1.242969096495732E+08, -2.071408302577585E+04, -2.554670806291187E+01,  1.600957570515741E+01, -1.328975420330281E-03,  4.930520905382346E+02,  1.478132981444959E+08, -3.629170940388131E-01,
2459173.844714629, A.D. 2020-Nov-20 08:16:23.3440,  7.944148587676907E+07,  1.246415172477574E+08, -2.074309163620323E+04, -2.561706983023324E+01,  1.589848605720246E+01, -1.357391549761111E-03,  4.930259895871740E+02,  1.478054732762212E+08, -3.616012159053859E-01,
2459174.094714629, A.D. 2020-Nov-20 14:16:23.3440,  7.888740185383254E+07,  1.249837221347104E+08, -2.077273817939311E+04, -2.568692138111961E+01,  1.578710299642350E+01, -1.388007600803043E-03,  4.929999848530719E+02,  1.477976772530652E+08, -3.602462996712233E-01,
2459174.344714629, A.D. 2020-Nov-20 20:16:23.3440,  7.833181454238185E+07,  1.253235180080127E+08, -2.080306787501276E+04, -2.575626330991825E+01,  1.567542976539644E+01, -1.420611350990697E-03,  4.929740791367680E+02,  1.477899109146982E+08, -3.588526884477747E-01,
2459174.594714629, A.D. 2020-Nov-21 02:16:23.3440,  7.777473494389376E+07,  1.256608986336616E+08, -2.083412140122056E+04, -2.582509620347209E+01,  1.556346945844856E+01, -1.454994629337847E-03,  4.929482752114758E+02,  1.477821750925088E+08, -3.574208037796556E-01,
2459174.844714629, A.D. 2020-Nov-21 08:16:23.3440,  7.721617404733463E+07,  1.259958578429992E+08, -2.086593498925865E+04, -2.589342063195269E+01,  1.545122503367593E+01, -1.490953949001117E-03,  4.929225758175938E+02,  1.477744706080478E+08, -3.559511330197818E-01,
2459175.094714629, A.D. 2020-Nov-21 14:16:23.3440,  7.665614282960118E+07,  1.263283895298982E+08, -2.089854052988440E+04, -2.596123714170883E+01,  1.533869932483976E+01, -1.528290960163936E-03,  4.928969836583835E+02,  1.477667982717326E+08, -3.544442178565029E-01,
2459175.344714629, A.D. 2020-Nov-21 20:16:23.3440,  7.609465225609584E+07,  1.266584876482024E+08, -2.093196568775922E+04, -2.602854624994060E+01,  1.522589505291251E+01, -1.566812744193236E-03,  4.928715013964330E+02,  1.477591588817870E+08, -3.529006440408807E-01,
2459175.594714629, A.D. 2020-Nov-22 02:16:23.3440,  7.553171328139895E+07,  1.269861462094100E+08, -2.096623402067274E+04, -2.609534844099881E+01,  1.511281483709080E+01, -1.606331970092079E-03,  4.928461316508149E+02,  1.477515532233894E+08, -3.513210323275452E-01,
2459175.844714629, A.D. 2020-Nov-22 08:16:23.3440,  7.496733685000524E+07,  1.273113592805882E+08, -2.100136510083824E+04, -2.616164416410706E+01,  1.499946120513524E+01, -1.646666933975638E-03,  4.928208769948556E+02,  1.477439820680034E+08, -3.497060306140586E-01,
2459176.094714629, A.D. 2020-Nov-22 14:16:23.3440,  7.440153389709614E+07,  1.276341209825035E+08, -2.103737463605404E+04, -2.622743383230729E+01,  1.488583660293440E+01, -1.687641501154857E-03,  4.927957399544266E+02,  1.477364461728663E+08, -3.480563072421160E-01,
2459176.344714629, A.D. 2020-Nov-22 20:16:23.3440,  7.383431534932315E+07,  1.279544254879485E+08, -2.107427458851784E+04, -2.629271782243733E+01,  1.477194340322325E+01, -1.729084969373851E-03,  4.927707230066806E+02,  1.477289462806099E+08, -3.463725454067646E-01,
2459176.594714629, A.D. 2020-Nov-23 02:16:23.3440,  7.326569212558229E+07,  1.282722670202481E+08, -2.111207329025120E+04, -2.635749647595881E+01,  1.465778391341475E+01, -1.770831870187450E-03,  4.927458285791503E+02,  1.477214831189901E+08, -3.446554386076835E-01,
2459176.844714629, A.D. 2020-Nov-23 08:16:23.3440,  7.269567513776298E+07,  1.285876398519248E+08, -2.115077555343509E+04, -2.642177010046816E+01,  1.454336038252588E+01, -1.812721723995381E-03,  4.927210590491409E+02,  1.477140574007051E+08, -3.429056870696433E-01,
